customer_id;lname;fname;city;state_province;postal_code;country;gender;occupation
4595;Ballard;Mary Lou;Milwaukie;OR;46937;USA;F;Manual
4596;Beerbaum;Virginia;Tixapan;DF;99809;Mexico;F;Management
4597;Deaton;Willadean;Olympia;WA;31732;USA;F;Skilled Manual
4598;Tatarowicz;Samuel;Richmond;BC;50766;Canada;F;Manual
4599;Smith;Lillian;Los Angeles;CA;21558;USA;M;Skilled Manual
4600;Hamburg;James;Anacortes;WA;67542;USA;F;Skilled Manual
4601;Brooks;Martha;Shawnee;BC;42707;Canada;M;Manual
4602;Bowers;Carmen;Berkeley;CA;93064;USA;F;Professional
4603;Carrillo;David;Westminster;BC;95179;Canada;M;Management
4604;Berkebile;Elizabeth;Langley;BC;12698;Canada;F;Professional
4605;Orpin;Robert;Guadalajara;Jalisco;53682;Mexico;M;Professional
4606;Overholser;Maureen;Port Orchard;WA;36362;USA;F;Manual
4607;Dutton;Karen;La Cruz;Sinaloa;69800;Mexico;M;Manual
4608;Woodie;Ernest;W. Linn;OR;89444;USA;F;Manual
4609;Robinson;Carl;Yakima;WA;89044;USA;M;Professional
4610;Finnell;John;Yakima;WA;76755;USA;M;Skilled Manual
4611;Ryno;Walter;Lynnwood;WA;42517;USA;F;Skilled Manual
4612;Montes;Alex;Mill Valley;CA;95389;USA;M;Professional
4613;Prescott;Rhonda;Tlaxiaco;Oaxaca;10202;Mexico;F;Professional
4614;Campbell;James;Lake Oswego;OR;20054;USA;F;Manual
4615;Tomsick;Victoria;Tacoma;WA;17138;USA;F;Professional
4616;Rosendo;Dea;Burbank;CA;23342;USA;F;Manual
4617;Harp;Achari;Berkeley;CA;38287;USA;M;Professional
4618;Young;Robert;Bremerton;WA;88643;USA;M;Skilled Manual
4619;Pritts;Barry;Salem;OR;90758;USA;F;Management
4620;Stephens;Kendrick;Hidalgo;Zacatecas;80985;Mexico;F;Professional
4621;Hatter;Birdie;Imperial Beach;CA;49262;USA;M;Manual
4622;Vandiver;H. Virginia;Walla Walla;WA;31942;USA;M;Skilled Manual
4623;Arnold;Ronald;Woodburn;OR;39088;USA;M;Professional
4624;Valdez;Sean;Shawnee;BC;86929;Canada;F;Manual
4625;Wilson;Connie;Kirkland;WA;12207;USA;M;Skilled Manual
4626;Anderson;Ron;Woodland Hills;CA;98917;USA;F;Professional
4627;Vigil;Janet;Santa Monica;CA;38386;USA;M;Management
4628;Bubb;Scott;La Mesa;CA;18551;USA;M;Manual
4629;Smith;Janet;Woodburn;OR;23182;USA;F;Manual
4630;Cereghino;Cheryl;Burien;WA;42216;USA;M;Professional
4631;Lilley;Beatrice;Newton;BC;13008;Canada;M;Clerical
4632;Baros;Jeff;Kirkland;WA;97203;USA;M;Manual
4633;Perko;Gloria;Beverly Hills;CA;34157;USA;M;Professional
4634;Polley;Cardona;San Diego;CA;84513;USA;M;Skilled Manual
4635;Broyles;Helen;La Jolla;CA;86628;USA;M;Management
4636;Barbarelli;Owen;Richmond;CA;41482;USA;M;Manual
4637;Brunton;John;Newton;BC;71424;Canada;M;Skilled Manual
4638;Lane;Mari;Pomona;CA;27812;USA;M;Skilled Manual
4639;Waterhouse;Edward;Novato;CA;61250;USA;F;Management
4640;Bellando;Clarence;Altadena;CA;82799;USA;M;Skilled Manual
4641;Remley;James;Langford;BC;82398;Canada;M;Manual
4642;Maddox;Cena;Renton;WA;14586;USA;M;Professional
4643;Tackett;Julie;Walla Walla;WA;79346;USA;F;Professional
4644;Ciccone;Shirley;Portland;OR;33219;USA;M;Professional
4645;Bayat;Emily;Sedro Woolley;WA;64142;USA;F;Professional
4646;Trujillo;Fred;Vancouver;BC;83176;Canada;F;Manual
4647;Tadeo;Tracey;Merida;Yucatan;53968;Mexico;M;Professional
4648;Dr. Verne;Claire;Langford;BC;39163;Canada;F;Management
4649;Lukins;Diamonte;Puyallup;WA;75116;USA;M;Manual
4650;Hodgson;Brian;La Jolla;CA;26474;USA;M;Professional
4651;Beckman;Amber;Walla Walla;WA;28589;USA;M;Management
4652;Gaines;Ann;Richmond;BC;18816;Canada;F;Skilled Manual
4653;Roman;Ginger;Santa Anita;DF;86091;Mexico;M;Professional
4654;Wurick;Anna;Renton;WA;68772;USA;M;Manual
4655;Voerge;Tyler;Merida;Yucatan;32102;Mexico;F;Professional
4656;Bartley;Melba;Woodland Hills;CA;24760;USA;F;Professional
4657;Bayol;Derek;Puyallup;WA;24359;USA;F;Management
4658;Barrera;Edward;Olympia;WA;36748;USA;F;Skilled Manual
4659;Sims;Sam;Lebanon;OR;25092;USA;F;Manual
4660;Maher;Beverly;Richmond;CA;55381;USA;M;Professional
4661;Lodes;Virginia;Burnaby;BC;60011;Canada;F;Manual
4662;Peters;Ray;Daly City;CA;79045;USA;M;Management
4663;Rodriguez;Josephine;San Gabriel;CA;49837;USA;F;Management
4664;Syseskey;Georgia;Santa Monica;CA;35033;USA;M;Manual
4665;Stultz;Michele;La Jolla;CA;97278;USA;M;Skilled Manual
4666;Ritter;Tom;Lebanon;OR;22344;USA;F;Professional
4667;Cuccia;Mary;Redmond;WA;24459;USA;M;Management
4668;Mitchell;Kathryn;Issaquah;WA;40977;USA;M;Skilled Manual
4669;Scherer;Shirley;La Mesa;CA;92542;USA;F;Skilled Manual
4670;Goodwin;Suzann;Tacoma;WA;90934;USA;M;Manual
4671;Clark;Brent;Milwaukie;OR;98079;USA;F;Manual
4672;Lambertsen;Jacob;Langford;BC;46922;Canada;M;Manual
4673;Stupnik;Warren;Grossmont;CA;20229;USA;F;Professional
4674;White;Lorene;Newport Beach;CA;34232;USA;F;Manual
4675;Bush;Jackie;Redwood City;CA;64627;USA;M;Skilled Manual
4676;Laner;Dawn;Spokane;WA;18500;USA;F;Manual
4677;Lackey;Irene;W. Linn;OR;49422;USA;M;Skilled Manual
4678;Chiero;Brett;Albany;OR;68456;USA;M;Management
4679;Wilkinson;Kelly;Burnaby;BC;39248;Canada;M;Management
4680;Budig;Maryjo;West Covina;CA;24444;USA;F;Clerical
4681;Heil;Bill;San Carlos;CA;60397;USA;M;Skilled Manual
4682;Spivey;Marjorie;Edmonds;WA;11754;USA;M;Skilled Manual
4683;Barron;Barbara;Tlaxiaco;Oaxaca;13869;Mexico;F;Professional
4684;Voeltz;Trudy;Colma;CA;30388;USA;F;Skilled Manual
4685;Filler;Rachel;Altadena;CA;97664;USA;M;Manual
4686;Brydum;Roxanne;Downey;CA;54052;USA;F;Professional
4687;Sutton;Ann-christine;Lincoln Acres;CA;87490;USA;M;Professional
4688;Whitney;Daisy;Beverly Hills;CA;10040;USA;F;Management
4689;Swenson;Ruth;Oak Bay;BC;9640;Canada;M;Management
4690;Vigil;Cindy;Corvallis;OR;96350;USA;M;Manual
4691;Winder;Mae;Olympia;WA;62111;USA;F;Professional
4692;Easton;Thelma;Redmond;WA;66954;USA;M;Management
4693;Tkachenko;Ronald;Port Orchard;WA;71584;USA;M;Skilled Manual
4694;Hickey;Rodger;Los Angeles;CA;90618;USA;F;Skilled Manual
4695;Gilliom;Patricia;Salem;OR;87702;USA;F;Manual
4696;Strankman;Chloe;Oak Bay;BC;72898;Canada;F;Manual
4697;Clark;Robert;Edmonds;WA;98522;USA;F;Professional
4698;Forbes;Diane;Acapulco;Guerrero;60208;Mexico;F;Professional
4699;Castro;Dennis;Edmonds;WA;62323;USA;M;Professional
4700;Hughs;Kenneth;Olympia;WA;52550;USA;M;Skilled Manual
4701;Turrin;Jackie;Cliffside;BC;20827;Canada;M;Management
4702;Maley;Christine;Santa Cruz;CA;35072;USA;M;Skilled Manual
4703;Cox;Ken;Issaquah;WA;36945;USA;F;Management
4704;Morgan;Cherrie;Downey;CA;58494;USA;M;Skilled Manual
4705;Parker;Jody;Everett;WA;58094;USA;M;Skilled Manual
4706;Rayburn;Bette;Everett;WA;45805;USA;M;Manual
4707;Cline;Nicholas;Beaverton;OR;84273;USA;F;Management
4708;Tung;John;Tlaxiaco;Oaxaca;31977;Mexico;F;Management
4709;Vigil;Steven;Walla Walla;WA;36607;USA;M;Professional
4710;Conley;Dave;Bellflower;CA;55641;USA;F;Skilled Manual
4711;Skaife;Con;Bremerton;WA;26433;USA;F;Skilled Manual
4712;Harris;Debra;Renton;WA;11629;USA;M;Professional
4713;Trujillo;Guadalupe (Lou);Torrance;CA;47582;USA;M;Professional
4714;Kagan;Yolanda;Ladner;BC;97939;Canada;F;Skilled Manual
4715;Dehart;Elizabeth;Burlingame;CA;10552;USA;F;Skilled Manual
4716;Smith;Lisa;Redwood City;CA;17573;USA;F;Skilled Manual
4717;Colby;Melissa;Richmond;CA;84849;USA;M;Management
4718;Topp;Elza;Santa Anita;DF;41237;Mexico;M;Skilled Manual
4719;Monteith;John;Yakima;WA;74675;USA;F;Skilled Manual
4720;Collins;Harriet;N. Vancouver;BC;23517;Canada;M;Manual
4721;Thenell;Virginia;Palo Alto;CA;95824;USA;M;Professional
4722;Smith;Rebbecca;Glendale;CA;10828;USA;M;Management
4723;Clark;Mark;Palo Alto;CA;49296;USA;F;Manual
4724;Carroll;Mary;Edmonds;WA;31692;USA;M;Professional
4725;Cabral;Doris;Pomona;CA;85351;USA;M;Skilled Manual
4726;Butler;Thomas;W. Linn;OR;53862;USA;M;Skilled Manual
4727;Horvat;James;Spokane;WA;75177;USA;F;Professional
4728;Gomez;Joanne;Bellflower;CA;60373;USA;M;Management
4729;Salazar;Marci;San Jose;CA;96326;USA;F;Manual
4730;Liggett;Robert;Bellingham;WA;47684;USA;F;Skilled Manual
4731;Chambers;Donald;Hidalgo;Zacatecas;49799;Mexico;F;Skilled Manual
4732;Patton;Ashlie;Camacho;Zacatecas;66317;Mexico;M;Skilled Manual
4733;Sloper;Michael;Redwood City;CA;83022;USA;F;Professional
4734;Bullock;Jason;La Mesa;CA;89981;USA;M;Skilled Manual
4735;Skillman;Jennie;Richmond;CA;24420;USA;M;Professional
4736;Pickford;Paula;Albany;OR;45969;USA;M;Manual
4737;Crookshanks;Mary;Newton;BC;45569;Canada;F;Professional
4738;Querengasser;Gloria;Langley;BC;33280;Canada;F;Professional
4739;McDill;Jeanne;Everett;WA;98040;USA;M;Professional
4740;Nye;Brandon;San Carlos;CA;51913;USA;F;Professional
4741;Anderson;Elaina;Sooke;BC;56544;Canada;M;Professional
4742;Britton;Harry;Camacho;Zacatecas;67793;Mexico;M;Skilled Manual
4743;Davis;John;Long Beach;CA;64878;USA;F;Skilled Manual
4744;Brauner;Evelyn;El Cajon;CA;50073;USA;M;Professional
4745;Franklin;Dion;Santa Anita;DF;86026;Mexico;F;Manual
4746;Lane;John;San Jose;CA;37384;USA;F;Management
4747;Taylor;Mylene;Santa Anita;DF;39499;Mexico;M;Management
4748;Bouvier;Phillip;Mexico City;Mexico;29726;Mexico;M;Management
4749;Barley;Amber;Oak Bay;BC;97001;Canada;F;Professional
4750;Espinosa;Ruben;Milwaukie;OR;79682;USA;F;Professional
4751;Lusk;Chad;Concord;CA;86827;USA;M;Professional
4752;Herleth;Carol;Marysville;WA;35670;USA;F;Manual
4753;Brook;Darren;San Andres;DF;35269;Mexico;M;Manual
4754;Watson;Fahim;Shawnee;BC;22980;Canada;F;Manual
4755;Newcome;Francis;Burnaby;BC;61449;Canada;F;Professional
4756;Stranger;Charles;Glendale;CA;41614;USA;M;Skilled Manual
4757;Leather;Lloyd;Guadalajara;Jalisco;46244;Mexico;M;Skilled Manual
4758;Jacobs;Ola;National City;CA;65278;USA;M;Skilled Manual
4759;Smith;Ryan;Tlaxiaco;Oaxaca;89070;Mexico;F;Management
4760;Osteen;Jack;Novato;CA;74266;USA;M;Professional
4761;Carr;Irene;Merida;Yucatan;11220;Mexico;F;Manual
4762;Havens;Manuel;Langley;BC;61576;Canada;F;Manual
4763;Hansen;Troy;Lemon Grove;CA;63691;USA;F;Skilled Manual
4764;Van Valin;John;Imperial Beach;CA;80210;USA;M;Management
4765;Jordan;Thoa;Colma;CA;48487;USA;F;Manual
4766;Spencer;Ray;San Andres;DF;48752;Mexico;F;Skilled Manual
4767;Darrell;Frank;Spokane;WA;38313;USA;M;Professional
4768;Almeida;Heather;Newton;BC;59862;Canada;F;Manual
4769;Harrison;Sandra;San Jose;CA;59461;USA;M;Skilled Manual
4770;Watson;Carolyn;Lincoln Acres;CA;47173;USA;M;Manual
4771;Baird;Denise;Hidalgo;Zacatecas;12934;Mexico;M;Skilled Manual
4772;Cobb;Kathleen;Sedro Woolley;WA;65806;USA;M;Professional
4773;Brammeier;Charlene;Tlaxiaco;Oaxaca;96728;Mexico;M;Skilled Manual
4774;Rummell;Joan;Lake Oswego;OR;16763;USA;F;Manual
4775;Ward;Brandon;Olympia;WA;86554;USA;M;Professional
4776;Zbiegien;Darla;Burbank;CA;88643;USA;M;Skilled Manual
4777;Raebel;Colleen;Oakland;CA;25597;USA;F;Skilled Manual
4778;Gillespie;Dolores;Bremerton;WA;75954;USA;M;Manual
4779;Trujillo;Lady-bird;Salem;OR;78069;USA;M;Professional
4780;Marshall;Perry;Hidalgo;Zacatecas;68295;Mexico;F;Professional
4781;Burrell;John;Burlingame;CA;36572;USA;F;Management
4782;Taylor;Grace;Coronado;CA;19253;USA;F;Manual
4783;Briar;Farrell;Woodburn;OR;52690;USA;M;Manual
4784;Coakley;James;Oregon City;OR;74240;USA;F;Manual
4785;Barnickel;Luke;Burnaby;BC;73839;Canada;F;Professional
4786;Ross;Mary;Westminster;BC;61550;Canada;F;Professional
4787;Girkin;Debra;Bellingham;WA;27312;USA;M;Manual
4788;Franco;Suzanne;Santa Cruz;CA;80184;USA;F;Skilled Manual
4789;Caldwell;Mohammad;Port Hammond;BC;84814;Canada;F;Manual
4790;Dickerson;Jean;Cliffside;BC;4849;Canada;F;Professional
4791;Guiterez;Dean;El Cajon;CA;74640;USA;M;Professional
4792;Meyers;Doris;Chula Vista;CA;59836;USA;F;Professional
4793;Miller;Robert;Shawnee;BC;74341;Canada;M;Professional
4794;Munson;James;Berkeley;CA;98406;USA;M;Clerical
4795;Solari;Shane;Westminster;BC;15222;Canada;M;Skilled Manual
4796;Chaney;Bo;Tixapan;DF;18040;Mexico;F;Professional
4797;Maynard;Susan;Ladner;BC;85316;Canada;M;Skilled Manual
4798;Browne;Linda;Woodland Hills;CA;67997;USA;F;Skilled Manual
4799;Barkoff;James;Burlingame;CA;75142;USA;M;Skilled Manual
4800;Chalmers;Jeanene;Anacortes;WA;23985;USA;M;Professional
4801;Thomas;Amanda;Cliffside;BC;96291;Canada;F;Manual
4802;King;Chloe;Langford;BC;11295;Canada;M;Skilled Manual
4803;Cummings;Lonnie;Yakima;WA;49764;USA;M;Professional
4804;Stapleton;Jessie;Salem;OR;36372;USA;F;Management
4805;Nelson;Frederick;San Francisco;CA;34559;USA;M;Professional
4806;Brown;Tracy;Victoria;BC;53593;Canada;M;Manual
4807;Ladd;June;Camacho;Zacatecas;24385;Mexico;F;Management
4808;Cartmell;Myra;W. Linn;OR;17972;USA;M;Manual
4809;Oana;Vera;Altadena;CA;37750;USA;F;Skilled Manual
4810;Tepper;Bruce;Yakima;WA;88106;USA;F;Skilled Manual
4811;Lunden;Leonardo;Berkeley;CA;90221;USA;M;Management
4812;Vaughn;Charles;Mill Valley;CA;77412;USA;M;Manual
4813;Jankura;Verna;Lakewood;CA;75017;USA;F;Professional
4814;Dickinson;Ella;Portland;OR;31405;USA;F;Professional
4815;Vaughn;Inge;Marysville;WA;64843;USA;F;Skilled Manual
4816;Davelis;Margaret;La Mesa;CA;86392;USA;F;Professional
4817;Alexander;Mary;Kirkland;WA;85992;USA;F;Manual
4818;Dawson;Louis;Fremont;CA;73703;USA;M;Skilled Manual
4819;Avaloz, Jr.;James;Santa Monica;CA;39464;USA;F;Manual
4820;Wagner;Samuel;Metchosin;BC;92336;Canada;F;Professional
4821;Shaw;John;Glendale;CA;96966;USA;M;Professional
4822;Gay;Joy;Walla Walla;WA;17001;USA;F;Manual
4823;Filson;Marie;Santa Fe;DF;14086;Mexico;F;Manual
4824;Whitney;Judy;Port Orchard;WA;98280;USA;M;Manual
4825;Horton;Renee;Pomona;CA;59622;USA;F;Professional
4826;Ison;Jackie;Royal Oak;BC;10979;Canada;F;Manual
4827;Zimmerman;Jean;Beverly Hills;CA;13094;USA;F;Manual
4828;Trujillo;Joshua;Santa Monica;CA;33212;USA;M;Professional
4829;Williams;Jerry;Beaverton;OR;70596;USA;M;Management
4830;Leong;Elizabeth;Guadalajara;Jalisco;53277;Mexico;M;Professional
4831;Chace;Karen;Haney;BC;86715;Canada;F;Manual
4832;Cristantiello;Gail;Issaquah;WA;92652;USA;F;Professional
4833;Kolisch;William;Coronado;CA;88642;USA;F;Manual
4834;Ask;Diane;San Diego;CA;95575;USA;M;Professional
4835;Burns;Raymond;Langford;BC;35044;Canada;M;Management
4836;Archuleta;Julie;Lake Oswego;OR;15209;USA;M;Professional
4837;Bill;Elizabeth;Imperial Beach;CA;19839;USA;M;Professional
4838;McMillian;Anna;Redmond;WA;38873;USA;F;Professional
4839;Yuhasz;Erik;Santa Cruz;CA;96653;USA;M;Skilled Manual
4840;Worrell;Emily;Oakland;CA;93860;USA;F;Skilled Manual
4841;Polk;Necia;Issaquah;WA;30814;USA;F;Professional
4842;Leslie;Warren;West Covina;CA;75002;USA;M;Skilled Manual
4843;Willson;Nicholas;San Diego;CA;77116;USA;M;Manual
4844;Kouba;Michael;National City;CA;93635;USA;F;Clerical
4845;Cayo;Emily;Lemon Grove;CA;61912;USA;M;Manual
4846;Laing;Helen;Olympia;WA;18300;USA;M;Skilled Manual
4847;Martinez;Judith;W. Linn;OR;51738;USA;F;Skilled Manual
4848;Tkachenko;Susan;Burien;WA;99579;USA;F;Manual
4849;Rincon;Paul;Seattle;WA;72887;USA;F;Professional
4850;Duenas;Susan;Seattle;WA;86890;USA;F;Professional
4851;Borton;Rosenda;Guadalajara;Jalisco;26359;Mexico;F;Professional
4852;Novas;Dorothy;Concord;CA;79231;USA;F;Manual
4853;Staton;Natasha;Hidalgo;Zacatecas;11155;Mexico;M;Manual
4854;Milner;Virginia;Tlaxiaco;Oaxaca;30189;Mexico;F;Professional
4855;Fares;Yiu Kwok;Altadena;CA;99980;USA;F;Professional
4856;Brierley;Eddie;Seattle;WA;85176;USA;M;Skilled Manual
4857;Wyatt;Nancy;Concord;CA;22130;USA;M;Professional
4858;Wilcox;Bertha;Olympia;WA;72486;USA;M;Management
4859;Jenson;Sara;Colma;CA;99278;USA;F;Professional
4860;Reivitt;Alan;Richmond;CA;16798;USA;M;Skilled Manual
4861;Strongman;Pearl;Burbank;CA;57782;USA;M;Professional
4862;Gillean;Julie;Seattle;WA;40462;USA;F;Management
4863;Stallsworth;William;Anacortes;WA;73900;USA;M;Skilled Manual
4864;McCoy;Hoai;San Diego;CA;95449;USA;F;Professional
4865;Trumbull;Kathy;Daly City;CA;95049;USA;M;Management
4866;Longstreet;Coletta;Tlaxiaco;Oaxaca;82760;Mexico;F;Professional
4867;Cox;Frances;Grossmont;CA;48521;USA;F;Skilled Manual
4868;Combs;Linda;Spokane;WA;23942;USA;F;Management
4869;Sumner;Eudora;Oakland;CA;70243;USA;F;Skilled Manual
4870;Claxton;Diana;Vancouver;BC;26058;Canada;M;Manual
4871;Burbige;Dennis;Merida;Yucatan;23143;Mexico;F;Professional
4872;Bagley;Ron;Langford;BC;83382;Canada;M;Professional
4873;Longo;Roxanne;Puyallup;WA;44291;USA;M;Manual
4874;Aluyen;Mary;Grossmont;CA;94648;USA;F;Professional
4875;Hart;Mark;Lebanon;OR;96763;USA;M;Management
4876;Verna;Adeline;Burien;WA;85665;USA;F;Manual
4877;Forsythe;Lonnie;Kirkland;WA;53942;USA;M;Manual
4878;Aubrecht;Richard;La Cruz;Sinaloa;36622;Mexico;F;Manual
4879;Caporaletti;Mildred;Lincoln Acres;CA;43768;USA;M;Professional
4880;Herrman;Lydia;Concord;CA;91609;USA;F;Skilled Manual
4881;Abbate;Carroll;Corvallis;OR;91208;USA;M;Professional
4882;Belleci;Harvey;Guadalajara;Jalisco;78920;Mexico;F;Skilled Manual
4883;Shifflet;Carol;Port Hammond;BC;18389;Canada;M;Professional
4884;Abner;Donald;Pomona;CA;97553;USA;M;Management
4885;Rosales;Pearl;La Mesa;CA;31843;USA;F;Manual
4886;Biondolillo;Alice;El Cajon;CA;22218;USA;M;Professional
4887;Traise;Elmer;Berkeley;CA;92009;USA;F;Skilled Manual
4888;Caruso;Elisa;Vancouver;BC;77205;Canada;M;Skilled Manual
4889;Quesada;Manuel;Ladner;BC;14159;Canada;F;Skilled Manual
4890;Joseph;Sandy;Lakewood;CA;64516;USA;M;Skilled Manual
4891;Padilla;Bertha;Edmonds;WA;66631;USA;F;Management
4892;Teranen;Rudy;Olympia;WA;28950;USA;M;Skilled Manual
4893;Apodaca;Tom;Cliffside;BC;96226;Canada;M;Manual
4894;Chilton;Ralph;Mexico City;Mexico;52615;Mexico;F;Management
4895;Tellez;Lorraine;Westminster;BC;86052;Canada;M;Manual
4896;Trujillo;Mary;Oak Bay;BC;86032;Canada;M;Manual
4897;Morrone;Patricia;Burlingame;CA;82022;USA;M;Manual
4898;Nelly;Patti;Imperial Beach;CA;94912;USA;M;Skilled Manual
4899;Sears;Nancy;Tlaxiaco;Oaxaca;60674;Mexico;M;Skilled Manual
4900;Young;Beverly;Lebanon;OR;14547;USA;M;Manual
4901;Cook;Joseph;Issaquah;WA;45469;USA;F;Professional
4902;Rowell;Cecilia;Bellflower;CA;64503;USA;F;Skilled Manual
4903;Verdugo;Beatrice;Bremerton;WA;35295;USA;M;Professional
4904;Mendonca;Jack;San Carlos;CA;20491;USA;F;Professional
4905;Morse;Charlemagne;Acapulco;Guerrero;56444;Mexico;F;Professional
4906;Bihl;Sarah;Beaverton;OR;78022;USA;M;Skilled Manual
4907;Schoolcraft;Michael;Acapulco;Guerrero;99162;Mexico;M;Skilled Manual
4908;Jenkins;Carolyn;Tlaxiaco;Oaxaca;99142;Mexico;F;Manual
4909;Marshall;Heath;Long Beach;CA;65514;USA;M;Skilled Manual
4910;Lemay;Aaron;Chula Vista;CA;48194;USA;M;Manual
4911;Roberts;Glen;Burien;WA;81632;USA;F;Skilled Manual
4912;Tarleton;Kit;Mexico City;Mexico;41822;Mexico;F;Clerical
4913;Mack;Kathy;Merida;Yucatan;37822;Mexico;M;Professional
4914;Tysor;John;Hidalgo;Zacatecas;90492;Mexico;F;Professional
4915;Stenberg;George;Lemon Grove;CA;56253;USA;M;Skilled Manual
4916;Clyne;Keith;Edmonds;WA;10126;USA;M;Professional
4917;Bunch;Martha;Colma;CA;14757;USA;F;Professional
4918;Clarkin;Janice;Oakland;CA;33791;USA;F;Manual
4919;Passig;Denise;Issaquah;WA;45832;USA;F;Manual
4920;Vecera;Susan;Seattle;WA;88778;USA;M;Professional
4921;Waterhouse;Joseph;Mexico City;Mexico;52024;Mexico;F;Management
4922;Ravinsky;Colleen;Palo Alto;CA;76088;USA;M;Professional
4923;Bertrand;Carla;Ladner;BC;78203;Canada;M;Skilled Manual
4924;Otto;Sandy;Port Hammond;BC;94722;Canada;M;Professional
4925;Brubaker;Christine;Spokane;WA;62999;USA;F;Professional
4926;Armour;Anthony;Burbank;CA;16157;USA;M;Management
4927;Beasley;Dennis;Fremont;CA;23303;USA;F;Skilled Manual
4928;Chellew;Lucille;Corvallis;OR;71144;USA;M;Professional
4929;Allegra;Louis;Langley;BC;44452;Canada;F;Professional
4930;Herring;Leoncio;Haney;BC;58455;Canada;F;Professional
4931;Trance;Jennifer;Sedro Woolley;WA;96923;USA;M;Professional
4932;Stone;Zelda;Camacho;Zacatecas;50796;Mexico;F;Professional
4933;Waite;Dianne;Victoria;BC;81719;Canada;M;Skilled Manual
4934;Parker;Fred;La Mesa;CA;17542;USA;M;Manual
4935;Ogden;Jose;Colma;CA;71545;USA;M;Professional
4936;Adams;Charles;Santa Anita;DF;56740;Mexico;M;Management
4937;Weir;Dorothy;Burnaby;BC;92693;Canada;M;Skilled Manual
4938;Ball;Brian;Salem;OR;44051;USA;F;Skilled Manual
4939;Ramer;Mike;Bellingham;WA;46166;USA;F;Professional
4940;Lyons;Cheryl;Sedro Woolley;WA;62685;USA;F;Skilled Manual
4941;West;Larry;Port Hammond;BC;30961;Canada;M;Manual
4942;Moncivaiz;Billie;Lake Oswego;OR;86349;USA;F;Skilled Manual
4943;Purcell;Virginia;El Cajon;CA;19463;USA;F;Management
4944;Brener;Mathew;Ladner;BC;41012;Canada;M;Manual
4945;Tucker;John;Palo Alto;CA;40612;USA;M;Skilled Manual
4946;Santos;Elena;La Mesa;CA;28323;USA;F;Skilled Manual
4947;Smith;Sarah;Camacho;Zacatecas;93083;Mexico;M;Manual
4948;Richardson;Jacquie;Woodburn;OR;46956;USA;M;Manual
4949;Wise;Debby;Seattle;WA;51586;USA;F;Professional
4950;Leonguerrero;Edna;San Gabriel;CA;70620;USA;M;Professional
4951;Kuhn;Nellie;Renton;WA;67705;USA;M;Skilled Manual
4952;Weiss;Conrad;Palo Alto;CA;52900;USA;F;Skilled Manual
4953;Dvorak;Estela;Hidalgo;Zacatecas;88853;Mexico;M;Skilled Manual
4954;Brekle;Betty;Lake Oswego;OR;40211;USA;F;Manual
4955;Teague;Leslie;La Mesa;CA;42326;USA;F;Skilled Manual
4956;Arellano;Carolyn;Camacho;Zacatecas;32552;Mexico;M;Skilled Manual
4957;Huff;Renato;Redwood City;CA;99828;USA;M;Professional
4958;Heritage;Tamara;Yakima;WA;82509;USA;M;Professional
4959;Waterhouse;Dwain;Albany;OR;61747;USA;F;Professional
4960;Parr;Dianne;Tixapan;DF;83297;Mexico;M;Skilled Manual
4961;Bradley;Connie;Salem;OR;82896;USA;M;Skilled Manual
4962;Solano;James;Portland;OR;70607;USA;F;Professional
4963;Williams;Marilynn;National City;CA;10077;USA;F;Skilled Manual
4964;Thompson;David;Anacortes;WA;89241;USA;F;Manual
4965;Barnum;Gloria;La Cruz;Sinaloa;93871;Mexico;F;Skilled Manual
4966;Schott;Lavar;Fremont;CA;13906;USA;F;Manual
4967;Pershing;Joanne;Bellflower;CA;83697;USA;F;Manual
4968;Conyers;Randall;Spring Valley;CA;68893;USA;M;Manual
4969;Suro;Sue;Tixapan;DF;58472;Mexico;M;Management
4970;Mapes;Martha;San Jose;CA;56204;USA;F;Professional
4971;Puckett;Ryan;Haney;BC;58319;Canada;F;Skilled Manual
4972;Balestrieri;Bruno;Ladner;BC;74837;Canada;M;Professional
4973;Christensen;Beverly;Olympia;WA;43114;USA;M;Skilled Manual
4974;Novak;Mary Dinna;Altadena;CA;98501;USA;M;Skilled Manual
4975;Ross;Penny;Colma;CA;32940;USA;F;Skilled Manual
4976;Cedeno;Chris;San Jose;CA;78876;USA;M;Professional
4977;Cavallo;James;Burnaby;BC;52184;Canada;M;Professional
4978;Beeler;Monica;Westminster;BC;66187;Canada;M;Professional
4979;Jones;Jim;Bellingham;WA;56562;USA;M;Skilled Manual
4980;Blackman;Philomina;Lemon Grove;CA;58529;USA;F;Manual
4981;Adams;Judith;Guadalajara;Jalisco;89451;Mexico;F;Manual
4982;Smith;Verdeen;National City;CA;94862;USA;F;Professional
4983;Cortessis;Lenora;La Cruz;Sinaloa;79277;Mexico;M;Skilled Manual
4984;Barrows;Warren;Shawnee;BC;64473;Canada;F;Skilled Manual
4985;Craig;Mary;Yakima;WA;14272;USA;M;Management
4986;St. Peter;Jean;Issaquah;WA;51783;USA;M;Skilled Manual
4987;Traser;Daniel;Lynnwood;WA;53898;USA;F;Manual
